task,metric,folder,family,score,percentile
leaderboard_bbh_disambiguation_qa,"acc_norm,none",thomas-yanxin_XinYuan-Qwen2-1_5B,bbh,0.396,0.26424731182795697
leaderboard_bbh_disambiguation_qa,"acc_norm,none",tianyil1_MistralForCausalLM_Cal_DPO,bbh,0.592,0.556989247311828
leaderboard_bbh_disambiguation_qa,"acc_norm,none",TIGER-Lab_AceCoder-Qwen2.5-Coder-7B-Base-Rule,bbh,0.62,0.6510752688172043
leaderboard_bbh_disambiguation_qa,"acc_norm,none",TIGER-Lab_Qwen2.5-Math-7B-CFT,bbh,0.488,0.36693548387096775
leaderboard_bbh_disambiguation_qa,"acc_norm,none",tiiuae_falcon-11B,bbh,0.592,0.556989247311828
leaderboard_bbh_disambiguation_qa,"acc_norm,none",tiiuae_falcon-40b,bbh,0.324,0.14220430107526882
leaderboard_bbh_disambiguation_qa,"acc_norm,none",tiiuae_falcon-mamba-7b,bbh,0.572,0.5077956989247312
leaderboard_bbh_disambiguation_qa,"acc_norm,none",tiiuae_Falcon3-10B-Base,bbh,0.648,0.775
leaderboard_bbh_disambiguation_qa,"acc_norm,none",tiiuae_Falcon3-1B-Instruct,bbh,0.508,0.3868279569892473
leaderboard_bbh_disambiguation_qa,"acc_norm,none",tiiuae_Falcon3-3B-Base,bbh,0.588,0.5432795698924732
leaderboard_bbh_disambiguation_qa,"acc_norm,none",tiiuae_Falcon3-7B-Instruct,bbh,0.708,0.9188172043010753
leaderboard_bbh_disambiguation_qa,"acc_norm,none",tiiuae_Falcon3-Mamba-7B-Instruct,bbh,0.488,0.36693548387096775
leaderboard_bbh_disambiguation_qa,"acc_norm,none",tinycompany_ShawtyIsBad-bgem3,bbh,0.504,0.38091397849462366
leaderboard_bbh_disambiguation_qa,"acc_norm,none",tinycompany_ShawtyIsBad-e5-large,bbh,0.508,0.3868279569892473
leaderboard_bbh_disambiguation_qa,"acc_norm,none",tinycompany_ShawtyIsBad-nomic1.5,bbh,0.508,0.3868279569892473
leaderboard_bbh_disambiguation_qa,"acc_norm,none",TinyLlama_TinyLlama-1.1B-Chat-v0.1,bbh,0.388,0.2489247311827957
leaderboard_bbh_disambiguation_qa,"acc_norm,none",TinyLlama_TinyLlama-1.1B-Chat-v1.0,bbh,0.312,0.08010752688172043
leaderboard_bbh_disambiguation_qa,"acc_norm,none",TinyLlama_TinyLlama-1.1B-intermediate-step-1431k-3T,bbh,0.312,0.08010752688172043
leaderboard_bbh_disambiguation_qa,"acc_norm,none",Triangle104_Dolphin3-Llama3.2-Smart,bbh,0.304,0.04758064516129032
leaderboard_bbh_disambiguation_qa,"acc_norm,none",Triangle104_DS-Distilled-Hermes-Llama-3.1,bbh,0.676,0.8618279569892473
leaderboard_bbh_disambiguation_qa,"acc_norm,none",Triangle104_DSR1-Distill-Llama-Lit-8B,bbh,0.256,0.002150537634408602
leaderboard_bbh_disambiguation_qa,"acc_norm,none",Triangle104_DSR1-Distill-Qwen-7B-RP,bbh,0.524,0.4056451612903226
leaderboard_bbh_disambiguation_qa,"acc_norm,none",Triangle104_Llama3.1-Allades-Lit-8b,bbh,0.588,0.5432795698924732
leaderboard_bbh_disambiguation_qa,"acc_norm,none",Triangle104_Mistral-Small-24b-Harmony,bbh,0.74,0.9602150537634409
leaderboard_bbh_disambiguation_qa,"acc_norm,none",Triangle104_Phi-4-AbliteratedRP,bbh,0.74,0.9602150537634409
leaderboard_bbh_disambiguation_qa,"acc_norm,none",Triangle104_Phi4-RP-o1,bbh,0.728,0.9438172043010753
leaderboard_bbh_disambiguation_qa,"acc_norm,none",Triangle104_Phi4-RP-o1-Ablit,bbh,0.74,0.9602150537634409
leaderboard_bbh_disambiguation_qa,"acc_norm,none",Triangle104_Porpoise-R1-Llama3.2-3b,bbh,0.36,0.21451612903225806
leaderboard_bbh_disambiguation_qa,"acc_norm,none",Triangle104_RomboHermes3-R1-Llama3.2-3b,bbh,0.36,0.21451612903225806
leaderboard_bbh_disambiguation_qa,"acc_norm,none",TTTXXX01_Mistral-7B-Base-SimPO2-5e-7,bbh,0.62,0.6510752688172043
leaderboard_bbh_disambiguation_qa,"acc_norm,none",tugstugi_Qwen2.5-7B-Instruct-QwQ-v0.1,bbh,0.512,0.3943548387096774
leaderboard_bbh_disambiguation_qa,"acc_norm,none",UCLA-AGI_Gemma-2-9B-It-SPPO-Iter2,bbh,0.604,0.5903225806451613
leaderboard_bbh_disambiguation_qa,"acc_norm,none",UCLA-AGI_Gemma-2-9B-It-SPPO-Iter3,bbh,0.604,0.5903225806451613
leaderboard_bbh_disambiguation_qa,"acc_norm,none",UCLA-AGI_Llama-3-Instruct-8B-SPPO-Iter3,bbh,0.656,0.7997311827956989
leaderboard_bbh_disambiguation_qa,"acc_norm,none",UCLA-AGI_Mistral7B-PairRM-SPPO,bbh,0.596,0.567741935483871
leaderboard_bbh_disambiguation_qa,"acc_norm,none",UCLA-AGI_Mistral7B-PairRM-SPPO-Iter2,bbh,0.608,0.6053763440860215
leaderboard_bbh_disambiguation_qa,"acc_norm,none",UCLA-AGI_Mistral7B-PairRM-SPPO-Iter3,bbh,0.62,0.6510752688172043
leaderboard_bbh_disambiguation_qa,"acc_norm,none",UKzExecution_LlamaExecutor-8B-3.0.5,bbh,0.616,0.6349462365591397
leaderboard_bbh_disambiguation_qa,"acc_norm,none",unsloth_Llama-3.2-1B-Instruct-no-system-message,bbh,0.428,0.2986559139784946
leaderboard_bbh_disambiguation_qa,"acc_norm,none",unsloth_phi-4-unsloth-bnb-4bit,bbh,0.684,0.8763440860215054
leaderboard_bbh_disambiguation_qa,"acc_norm,none",uukuguy_speechless-code-mistral-7b-v1.0,bbh,0.624,0.6658602150537635
leaderboard_bbh_disambiguation_qa,"acc_norm,none",uukuguy_speechless-instruct-mistral-7b-v0.2,bbh,0.64,0.7346774193548387
leaderboard_bbh_disambiguation_qa,"acc_norm,none",uukuguy_speechless-llama2-hermes-orca-platypus-wizardlm-13b,bbh,0.648,0.775
leaderboard_bbh_disambiguation_qa,"acc_norm,none",v000000_Qwen2.5-14B-Gutenberg-1e-Delta,bbh,0.62,0.6510752688172043
leaderboard_bbh_disambiguation_qa,"acc_norm,none",v000000_Qwen2.5-Lumen-14B,bbh,0.62,0.6510752688172043
leaderboard_bbh_disambiguation_qa,"acc_norm,none",VAGOsolutions_Llama-3-SauerkrautLM-70b-Instruct,bbh,0.72,0.9338709677419355
leaderboard_bbh_disambiguation_qa,"acc_norm,none",VAGOsolutions_Llama-3-SauerkrautLM-8b-Instruct,bbh,0.608,0.6053763440860215
leaderboard_bbh_disambiguation_qa,"acc_norm,none",VAGOsolutions_Llama-3.1-SauerkrautLM-8b-Instruct,bbh,0.456,0.3293010752688172
leaderboard_bbh_disambiguation_qa,"acc_norm,none",VAGOsolutions_SauerkrautLM-gemma-2-9b-it,bbh,0.672,0.850268817204301
leaderboard_bbh_disambiguation_qa,"acc_norm,none",VAGOsolutions_SauerkrautLM-Gemma-2b,bbh,0.44,0.3123655913978495
leaderboard_bbh_disambiguation_qa,"acc_norm,none",ValiantLabs_Llama3.1-70B-ShiningValiant2,bbh,0.72,0.9338709677419355
leaderboard_bbh_disambiguation_qa,"acc_norm,none",ValiantLabs_Llama3.1-8B-Fireplace2,bbh,0.54,0.4303763440860215
leaderboard_bbh_disambiguation_qa,"acc_norm,none",ValiantLabs_Llama3.2-3B-Esper2,bbh,0.448,0.32016129032258067
leaderboard_bbh_disambiguation_qa,"acc_norm,none",vhab10_llama-3-8b-merged-linear,bbh,0.588,0.5432795698924732
leaderboard_bbh_disambiguation_qa,"acc_norm,none",vhab10_Llama-3.1-8B-Base-Instruct-SLERP,bbh,0.604,0.5903225806451613
leaderboard_bbh_disambiguation_qa,"acc_norm,none",vhab10_Llama-3.2-Instruct-3B-TIES,bbh,0.316,0.10672043010752688
leaderboard_bbh_disambiguation_qa,"acc_norm,none",vicgalle_Configurable-Hermes-2-Pro-Llama-3-8B,bbh,0.656,0.7997311827956989
leaderboard_bbh_disambiguation_qa,"acc_norm,none",vicgalle_Humanish-RP-Llama-3.1-8B,bbh,0.488,0.36693548387096775
leaderboard_bbh_disambiguation_qa,"acc_norm,none",vicgalle_Roleplay-Llama-3-8B,bbh,0.556,0.4645161290322581
leaderboard_bbh_disambiguation_qa,"acc_norm,none",VIRNECT_llama-3-Korean-8B-r-v-0.1,bbh,0.38,0.23655913978494625
leaderboard_bbh_disambiguation_qa,"acc_norm,none",vonjack_Qwen2.5-Coder-0.5B-Merged,bbh,0.304,0.04758064516129032
leaderboard_bbh_disambiguation_qa,"acc_norm,none",wave-on-discord_qwent-7b,bbh,0.516,0.4
leaderboard_bbh_disambiguation_qa,"acc_norm,none",weathermanj_Menda-3b-Optim-100,bbh,0.56,0.4731182795698925
leaderboard_bbh_disambiguation_qa,"acc_norm,none",Weyaxi_Einstein-v6.1-developed-by-Weyaxi-Llama3-8B,bbh,0.644,0.7580645161290323
leaderboard_bbh_disambiguation_qa,"acc_norm,none",Weyaxi_Einstein-v6.1-Llama3-8B,bbh,0.6,0.5776881720430107
leaderboard_bbh_disambiguation_qa,"acc_norm,none",Weyaxi_Einstein-v7-Qwen2-7B,bbh,0.58,0.5241935483870968
leaderboard_bbh_disambiguation_qa,"acc_norm,none",win10_EVA-Norns-Qwen2.5-v0.1,bbh,0.592,0.556989247311828
leaderboard_bbh_disambiguation_qa,"acc_norm,none",win10_Norns-Qwen2.5-12B,bbh,0.54,0.4303763440860215
leaderboard_bbh_disambiguation_qa,"acc_norm,none",win10_Norns-Qwen2.5-7B,bbh,0.592,0.556989247311828
leaderboard_bbh_disambiguation_qa,"acc_norm,none",win10_Qwen2.5-2B-Instruct,bbh,0.452,0.32446236559139785
leaderboard_bbh_disambiguation_qa,"acc_norm,none",wzhouad_gemma-2-9b-it-WPO-HB,bbh,0.524,0.4056451612903226
leaderboard_bbh_disambiguation_qa,"acc_norm,none",x0000001_Deepseek-Lumen-R1-Qwen2.5-14B,bbh,0.448,0.32016129032258067
leaderboard_bbh_disambiguation_qa,"acc_norm,none",Xiaojian9992024_Llama3.2-1B-THREADRIPPER,bbh,0.376,0.23279569892473118
leaderboard_bbh_disambiguation_qa,"acc_norm,none",Xiaojian9992024_Llama3.2-1B-THREADRIPPER-v0.2,bbh,0.428,0.2986559139784946
leaderboard_bbh_disambiguation_qa,"acc_norm,none",Xiaojian9992024_Qwen2.5-THREADRIPPER-Medium-Censored,bbh,0.612,0.6206989247311828
leaderboard_bbh_disambiguation_qa,"acc_norm,none",Xiaojian9992024_Qwen2.5-Ultra-1.5B-25.02-Exp,bbh,0.588,0.5432795698924732
leaderboard_bbh_disambiguation_qa,"acc_norm,none",xinchen9_Llama3.1_8B_Instruct_CoT,bbh,0.652,0.7870967741935484
leaderboard_bbh_disambiguation_qa,"acc_norm,none",xinchen9_Llama3.1_CoT_V1,bbh,0.404,0.275
leaderboard_bbh_disambiguation_qa,"acc_norm,none",xinchen9_Mistral-7B-CoT,bbh,0.508,0.3868279569892473
leaderboard_bbh_disambiguation_qa,"acc_norm,none",xkp24_Llama-3-8B-Instruct-SPPO-Iter2_gp_2b-table,bbh,0.6,0.5776881720430107
leaderboard_bbh_disambiguation_qa,"acc_norm,none",xkp24_Llama-3-8B-Instruct-SPPO-Iter2_gp_8b-table,bbh,0.588,0.5432795698924732
leaderboard_bbh_disambiguation_qa,"acc_norm,none",xkp24_Llama-3-8B-Instruct-SPPO-score-Iter2_gp_8b-table-0.002,bbh,0.564,0.4846774193548387
leaderboard_bbh_disambiguation_qa,"acc_norm,none",xukp20_Llama-3-8B-Instruct-SPPO-Iter3_bt_2b-table,bbh,0.6,0.5776881720430107
leaderboard_bbh_disambiguation_qa,"acc_norm,none",xukp20_Llama-3-8B-Instruct-SPPO-Iter3_bt_8b-table,bbh,0.604,0.5903225806451613
leaderboard_bbh_disambiguation_qa,"acc_norm,none",xukp20_Llama-3-8B-Instruct-SPPO-Iter3_gp_2b-table,bbh,0.596,0.567741935483871
leaderboard_bbh_disambiguation_qa,"acc_norm,none",yam-peleg_Hebrew-Mistral-7B,bbh,0.472,0.35080645161290325
leaderboard_bbh_disambiguation_qa,"acc_norm,none",yfzp_Llama-3-8B-Instruct-SPPO-Iter1_bt_2b-table,bbh,0.612,0.6206989247311828
leaderboard_bbh_disambiguation_qa,"acc_norm,none",yfzp_Llama-3-8B-Instruct-SPPO-Iter1_bt_8b-table,bbh,0.664,0.8279569892473119
leaderboard_bbh_disambiguation_qa,"acc_norm,none",yfzp_Llama-3-8B-Instruct-SPPO-Iter1_gp_2b-table,bbh,0.568,0.49838709677419357
leaderboard_bbh_disambiguation_qa,"acc_norm,none",yfzp_Llama-3-8B-Instruct-SPPO-Iter1_gp_8b-table,bbh,0.628,0.678763440860215
leaderboard_bbh_disambiguation_qa,"acc_norm,none",yfzp_Llama-3-8B-Instruct-SPPO-score-Iter1_bt_2b-table-0.001,bbh,0.62,0.6510752688172043
leaderboard_bbh_disambiguation_qa,"acc_norm,none",yfzp_Llama-3-8B-Instruct-SPPO-score-Iter1_gp_2b-table-0.001,bbh,0.608,0.6053763440860215
leaderboard_bbh_disambiguation_qa,"acc_norm,none",yfzp_Llama-3-8B-Instruct-SPPO-score-Iter1_gp_8b-table-0.002,bbh,0.624,0.6658602150537635
leaderboard_bbh_disambiguation_qa,"acc_norm,none",yifAI_Llama-3-8B-Instruct-SPPO-score-Iter3_gp_8b-table-0.002,bbh,0.556,0.4645161290322581
leaderboard_bbh_disambiguation_qa,"acc_norm,none",ymcki_gemma-2-2b-jpn-it-abliterated-17,bbh,0.312,0.08010752688172043
leaderboard_bbh_disambiguation_qa,"acc_norm,none",ymcki_gemma-2-2b-jpn-it-abliterated-17-18-24,bbh,0.404,0.275
leaderboard_bbh_disambiguation_qa,"acc_norm,none",ymcki_gemma-2-2b-jpn-it-abliterated-17-ORPO-alpaca,bbh,0.552,0.4551075268817204
leaderboard_bbh_disambiguation_qa,"acc_norm,none",ymcki_gemma-2-2b-ORPO-jpn-it-abliterated-18,bbh,0.472,0.35080645161290325
leaderboard_bbh_disambiguation_qa,"acc_norm,none",ymcki_gemma-2-2b-ORPO-jpn-it-abliterated-18-merge,bbh,0.444,0.3163978494623656
leaderboard_bbh_disambiguation_qa,"acc_norm,none",Youlln_ECE-Qwen0.5B-FT-V2,bbh,0.3,0.03333333333333333
leaderboard_bbh_disambiguation_qa,"acc_norm,none",YOYO-AI_Qwen2.5-14B-YOYO-0505,bbh,0.644,0.7580645161290323
leaderboard_bbh_disambiguation_qa,"acc_norm,none",YOYO-AI_Qwen2.5-14B-YOYO-0805,bbh,0.644,0.7580645161290323
leaderboard_bbh_disambiguation_qa,"acc_norm,none",YOYO-AI_Qwen2.5-14B-YOYO-1010,bbh,0.644,0.7580645161290323
leaderboard_bbh_disambiguation_qa,"acc_norm,none",YOYO-AI_Qwen2.5-14B-YOYO-latest,bbh,0.656,0.7997311827956989
leaderboard_bbh_disambiguation_qa,"acc_norm,none",YOYO-AI_Qwen2.5-14B-YOYO-latest-V2,bbh,0.652,0.7870967741935484
leaderboard_bbh_disambiguation_qa,"acc_norm,none",YOYO-AI_Qwen2.5-14B-YOYO-SCE,bbh,0.624,0.6658602150537635
leaderboard_bbh_disambiguation_qa,"acc_norm,none",YOYO-AI_Qwen2.5-14B-YOYO-V4,bbh,0.66,0.8137096774193548
leaderboard_bbh_disambiguation_qa,"acc_norm,none",YOYO-AI_Qwen2.5-14B-YOYO-V4-p2,bbh,0.668,0.8387096774193549
leaderboard_bbh_disambiguation_qa,"acc_norm,none",YOYO-AI_Qwen2.5-7B-it-restore,bbh,0.62,0.6510752688172043
leaderboard_bbh_disambiguation_qa,"acc_norm,none",YOYO-AI_ZYH-LLM-Qwen2.5-14B,bbh,0.66,0.8137096774193548
leaderboard_bbh_disambiguation_qa,"acc_norm,none",YOYO-AI_ZYH-LLM-Qwen2.5-14B-V2,bbh,0.592,0.556989247311828
leaderboard_bbh_disambiguation_qa,"acc_norm,none",Yuma42_Llama3.1-IgneousIguana-8B,bbh,0.496,0.3741935483870968
leaderboard_bbh_disambiguation_qa,"acc_norm,none",yuvraj17_Llama3-8B-abliterated-Spectrum-slerp,bbh,0.676,0.8618279569892473
leaderboard_bbh_disambiguation_qa,"acc_norm,none",yuvraj17_Llama3-8B-SuperNova-Spectrum-dare_ties,bbh,0.46,0.33521505376344085
leaderboard_bbh_disambiguation_qa,"acc_norm,none",yuvraj17_Llama3-8B-SuperNova-Spectrum-Hermes-DPO,bbh,0.488,0.36693548387096775
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zake7749_gemma-2-2b-it-chinese-kyara-dpo,bbh,0.48,0.3575268817204301
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_gemma-2-S2MTM-9B,bbh,0.644,0.7580645161290323
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT-Gen1-gemma-2-9B,bbh,0.636,0.7115591397849462
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT-Gen2-gemma-2-9B,bbh,0.636,0.7115591397849462
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT-Gen2-GI-gemma-2-9B,bbh,0.636,0.7115591397849462
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT-Gen3-gemma-2-9B,bbh,0.636,0.7115591397849462
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT-Gen6-gemma-2-9B,bbh,0.644,0.7580645161290323
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT-Gen7-gemma-2-9B,bbh,0.588,0.5432795698924732
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT-Merge-gemma-2-9B,bbh,0.636,0.7115591397849462
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT-Merge2-MU-gemma-2-MTg2MT1g2-9B,bbh,0.632,0.6932795698924731
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT-Merge4-gemma-2-9B,bbh,0.644,0.7580645161290323
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT-Merge6-gemma-2-9B,bbh,0.612,0.6206989247311828
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT1-gemma-2-9B,bbh,0.636,0.7115591397849462
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT1-Gen2-gemma-2-9B,bbh,0.628,0.678763440860215
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT1-Gen5-gemma-2-9B,bbh,0.604,0.5903225806451613
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT2-Gen1-gemma-2-9B,bbh,0.64,0.7346774193548387
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT2-Gen2-gemma-2-9B,bbh,0.636,0.7115591397849462
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT2-Gen3-gemma-2-9B,bbh,0.64,0.7346774193548387
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT2-Gen4-gemma-2-9B,bbh,0.62,0.6510752688172043
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT2-Gen5-gemma-2-9B,bbh,0.64,0.7346774193548387
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT2-Gen6-gemma-2-9B,bbh,0.628,0.678763440860215
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT2-Max-Merge_02012025163610-gemma-2-9B,bbh,0.652,0.7870967741935484
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT3-gemma-2-9B,bbh,0.636,0.7115591397849462
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT3-Gen1-gemma-2-9B,bbh,0.628,0.678763440860215
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT3-Gen2-gemma-2-9B,bbh,0.656,0.7997311827956989
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT3-Gen3-gemma-2-9B,bbh,0.6,0.5776881720430107
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT3-Gen4-gemma-2-9B,bbh,0.652,0.7870967741935484
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT3-Gen5-gemma-2-9B,bbh,0.636,0.7115591397849462
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT3-Gen5-gemma-2-9B_v1,bbh,0.636,0.7115591397849462
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT3-Gen6-gemma-2-9B,bbh,0.596,0.567741935483871
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT3-Max-Merge_02012025163610-gemma-2-9B,bbh,0.64,0.7346774193548387
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT4-gemma-2-9B,bbh,0.616,0.6349462365591397
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT4-Gen2-gemma-2-9B,bbh,0.64,0.7346774193548387
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT4-Gen3-gemma-2-9B,bbh,0.632,0.6932795698924731
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT4-Gen5-gemma-2-9B,bbh,0.64,0.7346774193548387
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT5-gemma-2-9B,bbh,0.644,0.7580645161290323
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT5-Gen1-gemma-2-9B,bbh,0.64,0.7346774193548387
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT5-Gen2-gemma-2-9B,bbh,0.64,0.7346774193548387
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MT5-Gen3-gemma-2-9B,bbh,0.636,0.7115591397849462
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_MTM-Merge-gemma-2-9B,bbh,0.648,0.775
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_recoilme-gemma-2-Gutenberg-Doppel-9B-v0.1,bbh,0.62,0.6510752688172043
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_recoilme-gemma-2-Ifable-9B-v0.1,bbh,0.648,0.775
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_recoilme-gemma-2-psy10k-mental_healt-9B-v0.1,bbh,0.608,0.6053763440860215
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_Rv0.4DMv1t0.25-gemma-2-9B,bbh,0.624,0.6658602150537635
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zelk12_Test01012025155054t0.5_gemma-2,bbh,0.3,0.03333333333333333
leaderboard_bbh_disambiguation_qa,"acc_norm,none",ZeroXClem_Llama-3.1-8B-AthenaSky-MegaMix,bbh,0.544,0.4389784946236559
leaderboard_bbh_disambiguation_qa,"acc_norm,none",ZeroXClem_Llama-3.1-8B-SuperNova-EtherealHermes,bbh,0.588,0.5432795698924732
leaderboard_bbh_disambiguation_qa,"acc_norm,none",ZeroXClem_Qwen-2.5-Aether-SlerpFusion-7B,bbh,0.596,0.567741935483871
leaderboard_bbh_disambiguation_qa,"acc_norm,none",ZeroXClem_Qwen2.5-7B-HomerAnvita-NerdMix,bbh,0.636,0.7115591397849462
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zetasepic_Qwen2.5-32B-Instruct-abliterated-v2,bbh,0.736,0.9532258064516129
leaderboard_bbh_disambiguation_qa,"acc_norm,none",zetasepic_Qwen2.5-72B-Instruct-abliterated,bbh,0.708,0.9188172043010753
leaderboard_bbh_formal_fallacies,"acc_norm,none",0-hero_Matter-0.2-7B-DPO,bbh,0.488,0.22204301075268817
leaderboard_bbh_formal_fallacies,"acc_norm,none",01-ai_Yi-1.5-34B,bbh,0.584,0.7306451612903225
leaderboard_bbh_formal_fallacies,"acc_norm,none",01-ai_Yi-1.5-34B-32K,bbh,0.572,0.6801075268817204
leaderboard_bbh_formal_fallacies,"acc_norm,none",01-ai_Yi-1.5-34B-Chat,bbh,0.636,0.8481182795698925
leaderboard_bbh_formal_fallacies,"acc_norm,none",01-ai_Yi-1.5-34B-Chat-16K,bbh,0.624,0.8158602150537635
leaderboard_bbh_formal_fallacies,"acc_norm,none",01-ai_Yi-1.5-6B,bbh,0.5,0.2663978494623656
leaderboard_bbh_formal_fallacies,"acc_norm,none",01-ai_Yi-1.5-6B-Chat,bbh,0.54,0.48629032258064514
leaderboard_bbh_formal_fallacies,"acc_norm,none",01-ai_Yi-1.5-9B,bbh,0.532,0.4236559139784946
leaderboard_bbh_formal_fallacies,"acc_norm,none",01-ai_Yi-1.5-9B-32K,bbh,0.544,0.5102150537634409
leaderboard_bbh_formal_fallacies,"acc_norm,none",01-ai_Yi-1.5-9B-Chat,bbh,0.624,0.8158602150537635
leaderboard_bbh_formal_fallacies,"acc_norm,none",01-ai_Yi-1.5-9B-Chat-16K,bbh,0.52,0.3497311827956989
leaderboard_bbh_formal_fallacies,"acc_norm,none",01-ai_Yi-34B,bbh,0.564,0.6298387096774194
leaderboard_bbh_formal_fallacies,"acc_norm,none",01-ai_Yi-34B-200K,bbh,0.54,0.48629032258064514
leaderboard_bbh_formal_fallacies,"acc_norm,none",01-ai_Yi-34B-Chat,bbh,0.6,0.7701612903225806
leaderboard_bbh_formal_fallacies,"acc_norm,none",01-ai_Yi-6B,bbh,0.54,0.48629032258064514
leaderboard_bbh_formal_fallacies,"acc_norm,none",01-ai_Yi-6B-200K,bbh,0.524,0.36666666666666664
leaderboard_bbh_formal_fallacies,"acc_norm,none",01-ai_Yi-6B-Chat,bbh,0.528,0.38763440860215054
leaderboard_bbh_formal_fallacies,"acc_norm,none",01-ai_Yi-9B,bbh,0.492,0.23548387096774193
leaderboard_bbh_formal_fallacies,"acc_norm,none",01-ai_Yi-9B-200K,bbh,0.496,0.2508064516129032
leaderboard_bbh_formal_fallacies,"acc_norm,none",01-ai_Yi-Coder-9B-Chat,bbh,0.5,0.2663978494623656
leaderboard_bbh_formal_fallacies,"acc_norm,none",1-800-LLMs_Qwen-2.5-14B-Hindi,bbh,0.688,0.8973118279569893
leaderboard_bbh_formal_fallacies,"acc_norm,none",1-800-LLMs_Qwen-2.5-14B-Hindi-Custom-Instruct,bbh,0.62,0.8053763440860215
leaderboard_bbh_formal_fallacies,"acc_norm,none",1024m_PHI-4-Hindi,bbh,0.704,0.9112903225806451
leaderboard_bbh_formal_fallacies,"acc_norm,none",1024m_QWEN-14B-B100,bbh,0.684,0.8922043010752688
leaderboard_bbh_formal_fallacies,"acc_norm,none",152334H_miqu-1-70b-sf,bbh,0.672,0.8811827956989248
leaderboard_bbh_formal_fallacies,"acc_norm,none",1TuanPham_T-VisStar-7B-v0.1,bbh,0.512,0.3206989247311828
leaderboard_bbh_formal_fallacies,"acc_norm,none",1TuanPham_T-VisStar-v0.1,bbh,0.512,0.3206989247311828
leaderboard_bbh_formal_fallacies,"acc_norm,none",3rd-Degree-Burn_L-3.1-Science-Writer-8B,bbh,0.564,0.6298387096774194
leaderboard_bbh_formal_fallacies,"acc_norm,none",3rd-Degree-Burn_Llama-3.1-8B-Squareroot,bbh,0.468,0.1086021505376344
leaderboard_bbh_formal_fallacies,"acc_norm,none",3rd-Degree-Burn_Llama-3.1-8B-Squareroot-v1,bbh,0.528,0.38763440860215054
leaderboard_bbh_formal_fallacies,"acc_norm,none",3rd-Degree-Burn_Llama-Squared-8B,bbh,0.572,0.6801075268817204
leaderboard_bbh_formal_fallacies,"acc_norm,none",4season_final_model_test_v2,bbh,0.54,0.48629032258064514
leaderboard_bbh_formal_fallacies,"acc_norm,none",AALF_FuseChat-Llama-3.1-8B-Instruct-preview,bbh,0.584,0.7306451612903225
