Model,ability,submission_date,folder,detailed_ability,weak_ability,task_count,family_count,coverage,eligible,rank_difference
allknowingroger/Llama3.1-60B,9.951594488947727,2024-10-08,allknowingroger_Llama3.1-60B,0.2193507691918053,0.061567499609151075,40,6,1.0,True,0.06580366774541532
DeepAutoAI/Explore_Llama-3.2-1B-Inst_v1,10.921433609301348,2024-10-08,DeepAutoAI_Explore_Llama-3.2-1B-Inst_v1,0.2007740486834531,0.10839966908124446,40,6,1.0,True,0.11380798274002159
3rd-Degree-Burn/Llama-Squared-8B,12.434954194134717,2024-10-08,3rd-Degree-Burn_Llama-Squared-8B,0.37342819520305576,0.22613327164921176,40,6,1.0,True,0.05717367853290184
DeepAutoAI/Explore_Llama-3.2-1B-Inst_v0,13.359085066778022,2024-10-08,DeepAutoAI_Explore_Llama-3.2-1B-Inst_v0,0.24875864591794242,0.11165000092845338,40,6,1.0,True,0.06202804746494067
Goekdeniz-Guelmez/j.o.s.i.e.v4o-1.5b-dpo-stage1-v1,15.07804770111701,2024-10-08,Goekdeniz-Guelmez_j.o.s.i.e.v4o-1.5b-dpo-stage1-v1,0.39635756993500226,0.27264784946236564,40,6,1.0,True,0.028047464940668843
SaisExperiments/Gemma-2-2B-Stheno-Filtered,15.491102762862866,2024-10-08,SaisExperiments_Gemma-2-2B-Stheno-Filtered,0.3558793791926409,0.23071236559139785,40,6,1.0,True,0.026429341963322583
EpistemeAI/Llama-3.2-3B-Agent007-Coder,18.91456180890705,2024-10-08,EpistemeAI_Llama-3.2-3B-Agent007-Coder,0.4131106099553114,0.2602822580645161,40,6,1.0,True,0.0512405609492988
allknowingroger/Yislerp2-34B,30.433865107288046,2024-10-08,allknowingroger_Yislerp2-34B,0.8264016687798341,0.7968662601837858,40,6,1.0,True,0.09762675296655887
Goekdeniz-Guelmez/Josiefied-Qwen2.5-7B-Instruct-abliterated-v2,35.316633378899176,2024-10-08,Goekdeniz-Guelmez_Josiefied-Qwen2.5-7B-Instruct-abliterated-v2,0.6716436777116679,0.5415322580645161,40,6,1.0,True,0.12405609492988134
ValiantLabs/Llama3.2-3B-Esper2,10.944295126634552,2024-10-09,ValiantLabs_Llama3.2-3B-Esper2,0.29565846634551163,0.21775713516424341,40,6,1.0,True,0.01672060409924489
DeepAutoAI/Explore_Llama-3.2-1B-Inst,13.897376870733368,2024-10-09,DeepAutoAI_Explore_Llama-3.2-1B-Inst,0.2746873750050915,0.14186827956989248,40,6,1.0,True,0.04962243797195251
EpistemeAI/Fireball-Meta-Llama-3.2-8B-Instruct-agent-003-128k-code-DPO,21.293561415203758,2024-10-09,EpistemeAI_Fireball-Meta-Llama-3.2-8B-Instruct-agent-003-128k-code-DPO,0.4961410663054983,0.38808325801816834,40,6,1.0,True,0.025350593311758374
lemon07r/Gemma-2-Ataraxy-v3j-9B,23.987245785456135,2024-10-09,lemon07r_Gemma-2-Ataraxy-v3j-9B,0.5069908564750338,0.11523963381798599,40,6,1.0,True,0.1100323624595469
DeepAutoAI/Explore_Llama-3.1-8B-Inst,28.926700693431915,2024-10-09,DeepAutoAI_Explore_Llama-3.1-8B-Inst,0.5956688975005436,0.47466397849462366,40,6,1.0,True,0.09816612729234098
DeepAutoAI/ldm_soup_Llama-3.1-8B-Inst,29.85905810866196,2024-10-09,DeepAutoAI_ldm_soup_Llama-3.1-8B-Inst,0.6082257849483705,0.45472004360136886,40,6,1.0,True,0.1181229773462783
AELLM/gemma-2-lyco-infinity-9b,30.04985134020671,2024-10-09,AELLM_gemma-2-lyco-infinity-9b,0.5844155692010748,0.3605510752688172,40,6,1.0,True,0.174217907227616
AELLM/gemma-2-aeria-infinity-9b,31.919053815912523,2024-10-09,AELLM_gemma-2-aeria-infinity-9b,0.5983119413275116,0.31994736628661474,40,6,1.0,True,0.18554476806903997
3rd-Degree-Burn/Llama-3.1-8B-Squareroot,11.223740793316347,2024-10-10,3rd-Degree-Burn_Llama-3.1-8B-Squareroot,0.3333330043033066,0.13368369368743047,40,6,1.0,True,0.03613807982740025
BoltMonkey/NeuralDaredevil-SuperNova-Lite-7B-DARETIES-abliterated,27.776634015071924,2024-10-10,BoltMonkey_NeuralDaredevil-SuperNova-Lite-7B-DARETIES-abliterated,0.5711695420970873,0.5152159807193177,40,6,1.0,True,0.1035598705501618
TheTsar1209/qwen-carpmuscle-v0.1,33.445029423216624,2024-10-10,TheTsar1209_qwen-carpmuscle-v0.1,0.8217448799726915,0.7819736133548735,40,6,1.0,True,0.05555555555555558
Youlln/ECE-Qwen0.5B-FT-V2,7.5746869620543364,2024-10-11,Youlln_ECE-Qwen0.5B-FT-V2,0.2194527185910585,0.10966742561179088,40,6,1.0,True,0.01995685005393741
EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.004-128K-code-COT,20.857427405175983,2024-10-11,EpistemeAI_Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.004-128K-code-COT,0.4979619590935419,0.36801075268817207,40,6,1.0,True,0.002157497303128364
EpistemeAI2/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.005-128K-code-COT,21.037758831912942,2024-10-11,EpistemeAI2_Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.005-128K-code-COT,0.49674914814402166,0.3618279569892473,40,6,1.0,True,0.01186623516720603
BlackBeenie/llama-3-luminous-merged,21.618577268829103,2024-10-11,BlackBeenie_llama-3-luminous-merged,0.5767906432246414,0.5008008029755283,40,6,1.0,True,0.09546925566343034
Delta-Vector/Henbane-7b-attempt2,23.813949980028713,2024-10-11,Delta-Vector_Henbane-7b-attempt2,0.5919067127666233,0.4793010752688172,40,6,1.0,True,0.033441208198489725
HuggingFaceTB/SmolLM-135M-Instruct,3.652287650202965,2024-10-12,HuggingFaceTB_SmolLM-135M-Instruct,0.17871359126685518,0.08091397849462365,40,6,1.0,True,0.04800431499460626
riaz/FineLlama-3.1-8B,17.660648060300424,2024-10-12,riaz_FineLlama-3.1-8B,0.4316069825338077,0.3502016129032258,40,6,1.0,True,0.006472491909385147
PJMixers-Dev/LLaMa-3.2-Instruct-JankMixBread-v0.1-3B,19.737295916446044,2024-10-12,PJMixers-Dev_LLaMa-3.2-Instruct-JankMixBread-v0.1-3B,0.43310212078407295,0.2807795698924731,40,6,1.0,True,0.05447680690399137
EpistemeAI2/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-math,22.727957302291042,2024-10-12,EpistemeAI2_Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-math,0.5052800477698625,0.37963709677419355,40,6,1.0,True,0.06040992448759441
Josephgflowers/TinyLlama-v1.1-Cinders-World,5.683002628938165,2024-10-13,Josephgflowers_TinyLlama-v1.1-Cinders-World,0.19502801350697507,0.056384408602150535,40,6,1.0,True,0.030744336569579298
bunnycore/Phi-3.5-mini-TitanFusion-0.1,26.23579178503736,2024-10-13,bunnycore_Phi-3.5-mini-TitanFusion-0.1,0.6032321825958568,0.47666523355394586,40,6,1.0,True,0.015102481121898603
BoltMonkey/SuperNeuralDreadDevil-8b,27.11105496878025,2024-10-13,BoltMonkey_SuperNeuralDreadDevil-8b,0.61574302713259,0.513739224137931,40,6,1.0,True,0.02265372168284796
BoltMonkey/DreadMix,28.76173172145654,2024-10-13,BoltMonkey_DreadMix,0.6503237994508123,0.5921052860145569,40,6,1.0,True,0.015102481121898603
byroneverson/Mistral-Small-Instruct-2409-abliterated,28.805845718641834,2024-10-13,byroneverson_Mistral-Small-Instruct-2409-abliterated,0.6069350367251982,0.510216212458287,40,6,1.0,True,0.06957928802588997
rombodawg/rombos_Replete-Coder-Llama3-8B,11.971032787867797,2024-10-14,rombodawg_rombos_Replete-Coder-Llama3-8B,0.2615140784886786,0.12316670351466028,40,6,1.0,True,0.026429341963322556
google/gemma-2-2b-jpn-it,16.678630066922224,2024-10-14,google_gemma-2-2b-jpn-it,0.39982381239955483,0.2909935379644588,40,6,1.0,True,0.004854368932038833
J-LAB/Thynk_orpo,17.263933728919593,2024-10-14,J-LAB_Thynk_orpo,0.4999515570790303,0.35961021505376345,40,6,1.0,True,0.11488673139158578
kms7530/chemeng_llama-3-8b-Instruct-bnb-4bit_24_1_100_1,17.99671713302148,2024-10-14,kms7530_chemeng_llama-3-8b-Instruct-bnb-4bit_24_1_100_1,0.3483607278557878,0.2808459051724138,40,6,1.0,True,0.09870550161812297
nazimali/Mistral-Nemo-Kurdish-Instruct,19.94862211656385,2024-10-14,nazimali_Mistral-Nemo-Kurdish-Instruct,0.39599445434420344,0.22204301075268817,40,6,1.0,True,0.10679611650485438
PJMixers-Dev/LLaMa-3.2-Instruct-JankMix-v0.2-SFT-3B,21.772674131965854,2024-10-14,PJMixers-Dev_LLaMa-3.2-Instruct-JankMix-v0.2-SFT-3B,0.4761576807073527,0.3489247311827957,40,6,1.0,True,0.0733549083063646
GreenNode/GreenNode-small-9B-it,31.194506347689323,2024-10-14,GreenNode_GreenNode-small-9B-it,0.7241064959381288,0.6581852450188476,40,6,1.0,True,0.011866235167206085
lemon07r/Gemma-2-Ataraxy-v4-Advanced-9B,33.40277377153587,2024-10-14,lemon07r_Gemma-2-Ataraxy-v4-Advanced-9B,0.7088400802178108,0.5167953211041048,40,6,1.0,True,0.0296655879180151
zelk12/MT1-gemma-2-9B,34.86746462523027,2024-10-14,zelk12_MT1-gemma-2-9B,0.7648969162403643,0.7093413978494624,40,6,1.0,True,0.014023732470334394
EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds,23.14416546279052,2024-10-15,EpistemeAI_Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds,0.47062889711755657,0.3633736559139785,40,6,1.0,True,0.12405609492988134
Gryphe/Pantheon-RP-Pure-1.6.2-22b-Small,28.138635196099433,2024-10-15,Gryphe_Pantheon-RP-Pure-1.6.2-22b-Small,0.6496372153579067,0.4381734913793104,40,6,1.0,True,0.0005393743257821049
LeroyDyer/SpydazWeb_HumanAI_M3,5.505800569799587,2024-10-16,LeroyDyer_SpydazWeb_HumanAI_M3,0.20231949279827166,0.08471695981646274,40,6,1.0,True,0.056634304207119734
LeroyDyer/SpydazWebAI_Human_AGI,9.970349395057786,2024-10-16,LeroyDyer_SpydazWebAI_Human_AGI,0.25269062565890243,0.1642645474137931,40,6,1.0,True,0.00916936353829556
LeroyDyer/SpydazWeb_HumanAI_M1,10.391053333653405,2024-10-16,LeroyDyer_SpydazWeb_HumanAI_M1,0.2858943851098465,0.2179603494623656,40,6,1.0,True,0.00916936353829556
LeroyDyer/SpydazWeb_HumanAI_M2,12.484114662749576,2024-10-16,LeroyDyer_SpydazWeb_HumanAI_M2,0.3397000267267286,0.24926075268817205,40,6,1.0,True,0.021574973031283695
princeton-nlp/Mistral-7B-Instruct-SLiC-HF,16.389143637193502,2024-10-16,princeton-nlp_Mistral-7B-Instruct-SLiC-HF,0.3343704314150363,0.23643308375345848,40,6,1.0,True,0.0668824163969795
Kquant03/L3-Pneuma-8B,16.617570099377616,2024-10-16,Kquant03_L3-Pneuma-8B,0.4811302917537466,0.37284946236559136,40,6,1.0,True,0.10194174757281554
princeton-nlp/Llama-3-8B-ProLong-64k-Base,21.65219829915355,2024-10-16,princeton-nlp_Llama-3-8B-ProLong-64k-Base,0.4190514293867401,0.32446236559139785,40,6,1.0,True,0.1467098166127292
princeton-nlp/Llama-3-8B-ProLong-64k-Instruct,23.020991799409,2024-10-16,princeton-nlp_Llama-3-8B-ProLong-64k-Instruct,0.48923186302351296,0.3865132265016685,40,6,1.0,True,0.09762675296655876
lemon07r/Gemma-2-Ataraxy-v4c-9B,33.406962694028415,2024-10-16,lemon07r_Gemma-2-Ataraxy-v4c-9B,0.7840337066904575,0.753391808675109,40,6,1.0,True,0.03505933117583604
zelk12/MT3-gemma-2-9B,34.21556543403697,2024-10-16,zelk12_MT3-gemma-2-9B,0.7349061536729616,0.5869366028819193,40,6,1.0,True,0.022114347357065856
DeepAutoAI/causal_gpt2,6.032059300937514,2024-10-17,DeepAutoAI_causal_gpt2,0.20098688880625154,0.07933114892212553,40,6,1.0,True,0.035598705501618116
LeroyDyer/SpydazWeb_AI_HumanAI_001,7.741907804524428,2024-10-17,LeroyDyer_SpydazWeb_AI_HumanAI_001,0.26127935417213255,0.1575268817204301,40,6,1.0,True,0.05987055016181228
DeepAutoAI/Explore_Llama-3.2-1B-Inst_v1.1,14.311829325717667,2024-10-17,DeepAutoAI_Explore_Llama-3.2-1B-Inst_v1.1,0.22476844840614504,0.1064377085650723,40,6,1.0,True,0.12135922330097085
zake7749/gemma-2-2b-it-chinese-kyara-dpo,19.62411186744714,2024-10-17,zake7749_gemma-2-2b-it-chinese-kyara-dpo,0.4143224118903356,0.27836021505376346,40,6,1.0,True,0.07659115426105717
Etherll/Herplete-LLM-Llama-3.1-8b-Ties,26.53329128692283,2024-10-17,Etherll_Herplete-LLM-Llama-3.1-8b-Ties,0.6490279513324204,0.5325439724694105,40,6,1.0,True,0.03290183387270773
M4-ai/TinyMistral-248M-v3,4.20563631018843,2024-10-18,M4-ai_TinyMistral-248M-v3,0.14040114055350347,0.048277600111234706,40,6,1.0,True,0.02588996763754045
DeepAutoAI/d2nwg_causal_gpt2,6.305441322097188,2024-10-18,DeepAutoAI_d2nwg_causal_gpt2,0.19449537627407765,0.08578938454322789,40,6,1.0,True,0.013484358144552316
ymcki/gemma-2-2b-jpn-it-abliterated-17,15.644976187098441,2024-10-18,ymcki_gemma-2-2b-jpn-it-abliterated-17,0.14061620880062992,0.05907258064516129,40,6,1.0,True,0.32308522114347354
AtAndDev/Qwen2.5-1.5B-continuous-learnt,17.483555890459094,2024-10-18,AtAndDev_Qwen2.5-1.5B-continuous-learnt,0.3818979093532244,0.2900537634408602,40,6,1.0,True,0.0442286947141316
SicariusSicariiStuff/LLAMA-3_8B_Unaligned_BETA,19.14075237978403,2024-10-18,SicariusSicariiStuff_LLAMA-3_8B_Unaligned_BETA,0.5109662328243612,0.4153225806451613,40,6,1.0,True,0.0803667745415318
Lyte/Llama-3.2-3B-Overthinker,21.167473631942162,2024-10-18,Lyte_Llama-3.2-3B-Overthinker,0.32376943018008103,0.18107851175886208,40,6,1.0,True,0.22276159654800431
Etherll/Herplete-LLM-Llama-3.1-8b,26.260139418825688,2024-10-18,Etherll_Herplete-LLM-Llama-3.1-8b,0.6484344440827344,0.520497311827957,40,6,1.0,True,0.04099244875943908
DreadPoor/Emu_Eggs-9B-Model_Stock,32.68321529929168,2024-10-18,DreadPoor_Emu_Eggs-9B-Model_Stock,0.7688070385554868,0.719018817204301,40,6,1.0,True,0.030204962243797207
DeepAutoAI/d2nwg_causal_gpt2_v1,6.419565742614275,2024-10-19,DeepAutoAI_d2nwg_causal_gpt2_v1,0.1873815441596763,0.07630206976219014,40,6,1.0,True,0.008090614886731393
BlackBeenie/llama-3.1-8B-Galore-openassistant-guanaco,18.37421537036845,2024-10-19,BlackBeenie_llama-3.1-8B-Galore-openassistant-guanaco,0.5540888054850106,0.39853637934928,40,6,1.0,True,0.17529665587918014
nbeerbower/Mahou-1.5-mistral-nemo-12B-lorablated,27.050923083044733,2024-10-19,nbeerbower_Mahou-1.5-mistral-nemo-12B-lorablated,0.6058932246367126,0.43285258915698227,40,6,1.0,True,0.032362459546925626
DeepMount00/Lexora-Lite-3B,24.888387400166817,2024-10-20,DeepMount00_Lexora-Lite-3B,0.5177568487195281,0.4192876344086022,40,6,1.0,True,0.12189859762675304
Epiculous/NovaSpark,25.253737990368005,2024-10-20,Epiculous_NovaSpark,0.5746466224063954,0.5053339068872822,40,6,1.0,True,0.03721682847896435
Qwen/Qwen2-VL-7B-Instruct,26.493258763428173,2024-10-20,Qwen_Qwen2-VL-7B-Instruct,0.6018729308218369,0.4692956477006852,40,6,1.0,True,0.02588996763754048
zelk12/MT4-gemma-2-9B,34.02640198293455,2024-10-20,zelk12_MT4-gemma-2-9B,0.7647893963548021,0.7061120086160474,40,6,1.0,True,0.008629989212513456
Qwen/Qwen2-VL-72B-Instruct,39.53661995549832,2024-10-20,Qwen_Qwen2-VL-72B-Instruct,0.8968360621907276,0.8542003231017771,40,6,1.0,True,0.03182308522114352
allknowingroger/Yi-1.5-34B,4.25273291237777,2024-10-21,allknowingroger_Yi-1.5-34B,0.16650546364397437,0.04037306529782688,40,6,1.0,True,0.002157497303128371
allknowingroger/Qwen2.5-42B-AGI,4.47082956616707,2024-10-21,allknowingroger_Qwen2.5-42B-AGI,0.16020726193837556,0.04838709677419355,40,6,1.0,True,0.01887810140237325
allknowingroger/Rombos-LLM-V2.5-Qwen-42b,4.559640996200532,2024-10-21,allknowingroger_Rombos-LLM-V2.5-Qwen-42b,0.16532552123110822,0.05479256779057447,40,6,1.0,True,0.01186623516720604
Langboat/Mengzi3-8B-Chat,20.28829250015946,2024-10-21,Langboat_Mengzi3-8B-Chat,0.49623616209025256,0.3617041881633575,40,6,1.0,True,0.017259978425026967
zelk12/MT5-gemma-2-9B,34.77304917830787,2024-10-21,zelk12_MT5-gemma-2-9B,0.7342789207519365,0.6320176931299092,40,6,1.0,True,0.04045307443365698
allknowingroger/Qwenslerp3-14B,38.080923366964626,2024-10-21,allknowingroger_Qwenslerp3-14B,0.8662808401889134,0.8453429157397108,40,6,1.0,True,0.012405609492988079
01-ai/Yi-1.5-6B-Chat,22.78400628982985,2024-10-22,01-ai_Yi-1.5-6B-Chat,0.50956708844095,0.37405870527437896,40,6,1.0,True,0.05393743257820932
bunnycore/Qwen2.5-3B-RP-Mix,25.505206811112476,2024-10-22,bunnycore_Qwen2.5-3B-RP-Mix,0.5022180427234937,0.36323924731182794,40,6,1.0,True,0.1607335490830636
lemon07r/Gemma-2-Ataraxy-v4b-9B,33.46834927886008,2024-10-22,lemon07r_Gemma-2-Ataraxy-v4b-9B,0.7452779454359927,0.6576463431122685,40,6,1.0,True,0.0021574973031284195
zelk12/MT-Merge-gemma-2-9B,34.87860604484159,2024-10-22,zelk12_MT-Merge-gemma-2-9B,0.7595341990796107,0.663435648896069,40,6,1.0,True,0.02157497303128375
CultriX/Qwen2.5-14B-Wernicke,37.94335063991926,2024-10-22,CultriX_Qwen2.5-14B-Wernicke,0.8740977625331098,0.8558467741935484,40,6,1.0,True,0.024271844660194164
Marsouuu/lareneg1_78B-ECE-PRYMMAL-Martial,15.081989145779028,2024-10-23,Marsouuu_lareneg1_78B-ECE-PRYMMAL-Martial,0.4592493978296578,0.3056451612903226,40,6,1.0,True,0.10463861920172601
Gunulhona/Gemma-Ko-Merge-PEFT,18.06624017039761,2024-10-23,Gunulhona_Gemma-Ko-Merge-PEFT,0.417585714849017,0.09215131933225633,40,6,1.0,True,0.02319309600863001
Marsouuu/general3B-ECE-PRYMMAL-Martial,22.978904737174783,2024-10-23,Marsouuu_general3B-ECE-PRYMMAL-Martial,0.6332393866500309,0.47096774193548385,40,6,1.0,True,0.1321467098166127
Jacoby746/Casual-Magnum-34B,23.79792072114355,2024-10-23,Jacoby746_Casual-Magnum-34B,0.7041030100496093,0.5749865374259558,40,6,1.0,True,0.21736785329018338
Gunulhona/Gemma-Ko-Merge,29.044658369613114,2024-10-23,Gunulhona_Gemma-Ko-Merge,0.5682650625977871,0.28702956989247314,40,6,1.0,True,0.1461704422869472
TheTsar1209/qwen-carpmuscle-r-v0.3,32.00049707280477,2024-10-23,TheTsar1209_qwen-carpmuscle-r-v0.3,0.8105609634143318,0.7726478494623656,40,6,1.0,True,0.06742179072276155
zelk12/MT-Gen1-gemma-2-9B,34.51416587215041,2024-10-23,zelk12_MT-Gen1-gemma-2-9B,0.7467173913413785,0.6814754981152397,40,6,1.0,True,0.019956850053937436
Goekdeniz-Guelmez/Josiefied-Qwen2.5-14B-Instruct-abliterated-v4,42.550065874753976,2024-10-23,Goekdeniz-Guelmez_Josiefied-Qwen2.5-14B-Instruct-abliterated-v4,0.8410420150472717,0.8190188172043011,40,6,1.0,True,0.06526429341963325
DeepMount00/Qwen2.5-7B-Instruct-MathCoder,4.39690970265251,2024-10-24,DeepMount00_Qwen2.5-7B-Instruct-MathCoder,0.16644807928172,0.059639472098628105,40,6,1.0,True,0.004314994606256742
DeepMount00/mergekit-ties-okvgjfz,4.39690970265251,2024-10-24,DeepMount00_mergekit-ties-okvgjfz,0.16644807928172,0.059639472098628105,40,6,1.0,True,0.004314994606256742
BrainWave-ML/llama3.2-3B-maths-orpo,5.07608283209792,2024-10-24,BrainWave-ML_llama3.2-3B-maths-orpo,0.15627770768828286,0.05907258064516129,40,6,1.0,True,0.039913700107874865
Kimargin/GPT-NEO-1.3B-wiki,5.349183189126563,2024-10-24,Kimargin_GPT-NEO-1.3B-wiki,0.18020887248209433,0.058363893909899885,40,6,1.0,True,0.002157497303128364
bunnycore/Llama-3.2-3B-Long-Think,19.825990076474692,2024-10-24,bunnycore_Llama-3.2-3B-Long-Think,0.45512765677122546,0.3235215053763441,40,6,1.0,True,0.0296655879180151
bunnycore/Llama-3.2-3B-Mix-Skill,21.73956606363181,2024-10-24,bunnycore_Llama-3.2-3B-Mix-Skill,0.45716992223416736,0.3060483870967742,40,6,1.0,True,0.1019417475728156
CohereForAI/aya-expanse-8b,22.406573697993498,2024-10-24,CohereForAI_aya-expanse-8b,0.5088456599933331,0.44240591397849466,40,6,1.0,True,0.03937432578209282
CohereForAI/aya-expanse-32b,29.718510126577055,2024-10-24,CohereForAI_aya-expanse-32b,0.6552332040209294,0.5562809950871338,40,6,1.0,True,0.04746494066882412
CultriX/Qwen2.5-14B-MergeStock,38.74423639967271,2024-10-24,CultriX_Qwen2.5-14B-MergeStock,0.8748586960169874,0.8622007834349541,40,6,1.0,True,0.014023732470334394
bunnycore/Llama-3.2-3B-ProdigyPlus,16.356007600580043,2024-10-25,bunnycore_Llama-3.2-3B-ProdigyPlus,0.4196677351508482,0.2872311827956989,40,6,1.0,True,0.02481121898597627
Joseph717171/Hermes-3-Llama-3.1-8B_TIES_with_Base_Embeds_Initialized_to_Special_Instruct_Toks_dtypeF32,23.25287703936368,2024-10-25,Joseph717171_Hermes-3-Llama-3.1-8B_TIES_with_Base_Embeds_Initialized_to_Special_Instruct_Toks_dtypeF32,0.5417907939345263,0.41478494623655915,40,6,1.0,True,0.012944983818770184
DeepMount00/Llama-3.1-Distilled,29.631398468956544,2024-10-25,DeepMount00_Llama-3.1-Distilled,0.6397639645940293,0.5518815032918165,40,6,1.0,True,0.06850053937432576
CultriX/Qwen2.5-14B-Wernicke-SLERP,36.5436519453458,2024-10-25,CultriX_Qwen2.5-14B-Wernicke-SLERP,0.7931329898701618,0.7313172043010752,40,6,1.0,True,0.02157497303128375
CultriX/Qwen2.5-14B-MegaMerge-pt2,38.796529761231035,2024-10-25,CultriX_Qwen2.5-14B-MegaMerge-pt2,0.8738000614435848,0.8422715053763441,40,6,1.0,True,0.01024811218985966
LilRg/PRYMMAL-ECE-7B-SLERP-V3,3.533946396700676,2024-10-26,LilRg_PRYMMAL-ECE-7B-SLERP-V3,0.19864095081039007,0.0628956807188086,40,6,1.0,True,0.10302049622437973
LilRg/PRYMMAL-ECE-7B-SLERP-V6,3.533946396700676,2024-10-26,LilRg_PRYMMAL-ECE-7B-SLERP-V6,0.19864095081039007,0.0628956807188086,40,6,1.0,True,0.10302049622437973
LilRg/PRYMMAL-ECE-7B-SLERP-V4,3.54393840309556,2024-10-26,LilRg_PRYMMAL-ECE-7B-SLERP-V4,0.19868809520694178,0.0628956807188086,40,6,1.0,True,0.1035598705501618
LilRg/PRYMMAL-ECE-7B-SLERP-V5,3.54393840309556,2024-10-26,LilRg_PRYMMAL-ECE-7B-SLERP-V5,0.19868809520694178,0.0628956807188086,40,6,1.0,True,0.1035598705501618
LilRg/PRYMMAL-ECE-7B-SLERP-V7,3.54393840309556,2024-10-26,LilRg_PRYMMAL-ECE-7B-SLERP-V7,0.19868809520694178,0.0628956807188086,40,6,1.0,True,0.1035598705501618
meditsolutions/Llama-3.2-SUN-2.5B-chat,13.987710143191569,2024-10-26,meditsolutions_Llama-3.2-SUN-2.5B-chat,0.2573777957865288,0.12280125766498166,40,6,1.0,True,0.06526429341963325
KingNish/Reasoning-Llama-3b-v0.1,20.212379567792407,2024-10-26,KingNish_Reasoning-Llama-3b-v0.1,0.4011236524229189,0.2588194058212829,40,6,1.0,True,0.10949298813376485
shastraai/Shastra-LLAMA2-Math-Commonsense-SFT,10.490759077785219,2024-10-27,shastraai_Shastra-LLAMA2-Math-Commonsense-SFT,0.3114991382511263,0.23146420692410583,40,6,1.0,True,0.03236245954692557
ymcki/gemma-2-2b-jpn-it-abliterated-17-ORPO-alpaca,12.53043213387293,2024-10-27,ymcki_gemma-2-2b-jpn-it-abliterated-17-ORPO-alpaca,0.2966595903918253,0.10635433494884222,40,6,1.0,True,0.008090614886731406
Etherll/SuperHermes,26.91930524281158,2024-10-27,Etherll_SuperHermes,0.6722331343962852,0.5779569892473119,40,6,1.0,True,0.07820927723840354
sethuiyer/Qwen2.5-7B-Anvita,29.898362120988242,2024-10-27,sethuiyer_Qwen2.5-7B-Anvita,0.6757299347699727,0.6138712283078847,40,6,1.0,True,0.008629989212513456
zelk12/MT2-Gen1-gemma-2-9B,34.46173377708927,2024-10-27,zelk12_MT2-Gen1-gemma-2-9B,0.7393957931206321,0.657260019462704,40,6,1.0,True,0.02481121898597627
Lil-R/PRYMMAL-ECE-7B-SLERP-V8,3.386229392038714,2024-10-28,Lil-R_PRYMMAL-ECE-7B-SLERP-V8,0.1935762666706051,0.042562048109010014,40,6,1.0,True,0.09546925566343041
Lil-R/2_PRYMMAL-ECE-7B-SLERP-V1,3.733001542831197,2024-10-28,Lil-R_2_PRYMMAL-ECE-7B-SLERP-V1,0.17406231547924966,0.0514072732641965,40,6,1.0,True,0.037756202804746494
Lil-R/2_PRYMMAL-ECE-7B-SLERP-V2,3.733001542831197,2024-10-28,Lil-R_2_PRYMMAL-ECE-7B-SLERP-V2,0.17406231547924966,0.0514072732641965,40,6,1.0,True,0.037756202804746494
Lil-R/2_PRYMMAL-ECE-7B-SLERP-V3,8.878726613265554,2024-10-28,Lil-R_2_PRYMMAL-ECE-7B-SLERP-V3,0.26274830308765407,0.13979972825330064,40,6,1.0,True,0.011866235167206057
